fips,pa_tweets,diet_tweets,smoking_tweets,alcohol_tweets,sleep_tweets,total_tweets,leisure_prev,smoking_prev,binge_prev,sleep_prev,obesity_prev,diet_prevalence,pa_rate,diet_rate,smoking_rate,alcohol_rate,sleep_rate,state
02068,24,3,0,12,2,45,19.1,18.6,20.6,31.5,33.3,1.0,0.5333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.044444444444444446,02
02070,48,4,3,19,13,112,27.0,27.9,20.5,31.5,38.4,0.5079430575613781,0.42857142857142855,0.03571428571428571,0.026785714285714284,0.16964285714285715,0.11607142857142858,02
02090,5381,1376,301,2434,1104,13015,20.2632,16.6684,20.9158,33.0579,30.8842,0.5025066822697111,0.41344602381867074,0.1057241644256627,0.023127160968113715,0.18701498271225508,0.08482520169035727,02
02100,7,3,4,4,4,29,20.8,17.7,18.3,31.2,32.1,0.2069377990430622,0.2413793103448276,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,02
02110,1796,338,63,802,288,4022,17.2833,15.65,19.6833,29.1333,28.1167,0.2446073061085716,0.44654400795624066,0.08403779214321233,0.01566384883142715,0.19940328194927898,0.07160616608652412,02
02122,1298,252,50,553,303,3086,23.2615,20.4769,18.9077,32.8846,33.7538,0.3048769137698357,0.4206092028515878,0.08165910563836681,0.016202203499675955,0.17919637070641609,0.0981853532080363,02
02130,407,106,19,194,80,1002,20.8,18.1,20.175,30.675,35.525,0.0192702292800428,0.406187624750499,0.10578842315369262,0.018962075848303395,0.1936127744510978,0.07984031936127745,02
02150,408,81,20,175,83,917,21.4,18.18,20.46,33.56,30.94,0.4267951736315479,0.44492911668484186,0.08833151581243184,0.021810250817884406,0.19083969465648856,0.09051254089422028,02
02164,5,0,0,1,2,9,27.4,29.8,19.8,36.3,38.8,1.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.2222222222222222,02
02170,9920,1799,280,4638,1571,22179,22.9375,20.2958,19.2292,32.75,34.375,0.4594169481831018,0.4472699400333649,0.08111276432661527,0.012624554759006267,0.20911673204382525,0.07083276973713873,02
